RMSD,Area,ED,Energy,SS,ResidueLength,PairNumber
3,11032.6,27192.8,-996.097,117,214,1469
4,4592.28,2197.01,-656.73,7,61,184
2,14346.5,59430.5,5003.65,142,305,2610
1,7728.14,13327.5,-3339.7,3,125,694
4,13598.6,60157.6,-1525.07,169,223,2822
2,18443.4,148692,-5050.76,327,449,5537
3,12129.4,51956.7,355537,151,218,2391
5,3948.04,650.94,-935.49,17,58,43
0,8252.42,10105,-2958,80,138,554
0,19044.9,329789,-13765,90,493,10843
5,15975.1,89555.3,5696.8,87,289,3710
0,7048.35,8524,-2436,52,110,483
5,9595.13,11433,349.544,229,139,587
4,8540.54,9605.1,-1084.94,196,138,554
5,9366.17,26963.4,-2970.38,100,166,1414
4,4108.75,2441.56,-1125.5,21,63,184
0,14261,117461,-9463,43,317,4723
3,13606.9,51959.9,161848,153,288,2334
1,9036.13,17215.3,-3097.38,35,183,931
1,3935.92,1196.18,-957.73,9,55,88
1,5888.96,6866.71,-3396.9,25,92,485
4,9940.84,26231.3,-1495.11,150,174,1415
4,9017.99,28012.6,-2602.66,131,156,1521
0,10369.9,21303,-2662,52,124,848
5,4447.91,3058.58,-244.41,40,65,202
2,8595.65,27020.4,11116.6,37,156,1364
4,20030.7,274250,-1017.52,68,420,9137
5,7005.54,9857.62,1032.2,21,115,547
3,9986.87,39903.4,-2405.64,50,180,2054
4,4242.44,2429.62,-1049.4,28,63,184
2,3906.86,767.745,-1929,13,54,64
3,5607.17,1033.99,-1444.9,6,57,76
3,4786.49,2939.87,-686.099,106,67,224
4,8387.74,28099.2,-1054.84,21,156,1521
3,14720.6,86147.6,-1198.27,75,291,3799
5,4215.96,2718.26,-1304,18,65,202
2,4549.59,2194.37,-1285.3,11,71,188
2,17688.8,139461,-10361.9,329,449,5537
3,5127.77,2945.66,-811.289,102,67,224
4,4649.61,2213.6,-1190.3,3,61,184
3,3326.33,691.348,-283.33,5,31,53
2,5069.14,3043.07,-2416.3,4,65,202
4,7085.14,2673.07,311210,13,99,167
5,5323.78,1821,206.724,174,76,147
3,8140.74,21114.1,264179,184,145,1156
0,8708.69,28065,-4055,11,166,1523
3,8110.14,12477.5,-1418.99,14,128,693
4,4325.73,1685.2,-599.42,5,61,134
3,8159.48,9542.68,-1244.13,104,123,621
0,14451.4,74148,-5885,42,291,3217
1,6894.82,7810.35,-2867.2,11,117,427
0,10269.6,16502,-2878,70,194,941
5,3627.24,497.21,-637.67,3,36,35
4,10066.6,26310.2,28.2121,39,174,1415
4,3668.17,555.566,-862.77,4,43,52
4,3244.79,658.915,-288.21,6,31,53
2,16106.3,165809,-121.446,43,320,6391
3,12127.4,71128.3,479.458,180,262,3211
3,9985.95,34555.5,-1086.84,22,208,1691
4,3828.83,462.484,-822.49,3,36,35
0,6793.45,6067,-2743,4,76,318
3,15179,156076,2820.2,102,310,6737
0,8155.07,22703.1,-2590.23,10,132,1258
4,7164.4,9935.01,1275,16,115,547
5,3818.82,505.915,-585.66,11,43,52
4,3654.23,548.626,-838.54,5,43,52
4,15370.8,157998,2474.7,100,310,6737
5,8042.13,9391.12,-528.716,202,107,517
3,4942.31,3136.24,-583.588,164,71,249
4,9220.04,11077.3,-983.206,116,156,654
0,15717,157351,-9659,255,381,6071
3,14611,87157.2,-4232.33,99,301,3369
5,6618.71,3711.59,533.82,23,101,206
5,3683.64,500.551,-826.22,2,36,35
0,8267.34,11234,-2208,22,135,587
0,36715.4,1350800,-24252,134,971,31560
3,5647.82,1005.03,-1105.2,6,57,76
3,13926.2,86483.8,-6.25617,62,291,3799
4,9507.39,26809.1,-1854.2,170,158,1403
4,8306.08,8987.4,1160.4,37,144,553
2,15267.8,100011,-3197.35,40,281,3974
1,7982.99,13787.1,-3429.71,119,170,771
5,8828.68,12094.6,1193.2,31,152,693
1,5552.6,1412.6,-1216.99,34,71,103
4,3650.64,452.624,-1004.9,2,36,35
3,8458.74,12180,-1791.28,64,128,693
4,13800.3,44239.2,-5786.69,214,278,1938
0,5284.81,3675.37,-1657.81,65,85,269
5,8258.43,9695.99,1142.9,42,144,553
3,13915.1,142748,14167.4,188,308,6057
3,7849.52,9477.51,-1096.11,98,123,621
2,14185.8,90695.6,-1389.1,206,254,3973
3,13736.6,136865,-2630.2,210,279,5626
0,10116.6,8766,-2512,19,138,400
5,4307.43,2458.86,-1300.7,14,63,184
0,18098.8,202590,-7715,82,386,7339
2,3680.51,399.349,881.67,12,54,28
0,8962.22,18703,-2559,62,156,935
0,8636.65,20925,-2647,44,152,1161
5,14014.8,67248.5,-901.713,162,223,2822
4,11787.2,32223.3,-1171.14,165,203,1580
5,16034.7,82522.9,6080.5,86,340,3632
3,5547.93,975.894,-965.616,34,64,76
3,15259.5,59436,-1722.1,137,215,2188
4,17513.3,200824,-7274.1,158,390,7459
3,9674.74,17033.1,-2877.31,161,172,973
5,3489.11,691.201,151.28,4,31,53
5,14163.4,51790.8,18164.6,142,298,2196
5,23529.8,293802,1673.23,70,468,9276
3,14716.2,137799,86811.8,197,279,5626
1,6156.28,5118.27,32711.8,10,99,321
3,7991.06,24754.7,-1865.65,28,156,1364
3,3585.03,753.751,-216.63,4,31,53
2,6326.6,7491.51,-1155.79,78,93,545
3,20692.8,145184,58196.7,283,449,5537
5,4251.94,381.986,1185.6,11,54,28
3,3527.92,676.377,217.62,6,31,53
3,11977.9,36236.4,-2251.52,197,225,1755
4,5592.17,1032.65,-1524.3,6,57,76
4,3708.11,582.788,-670.62,5,43,52
0,11861.4,61265,-5992,71,221,2746
3,5866.49,3967.38,-669.11,14,100,294
3,4624.78,3048.17,-593.107,155,71,249
4,4591.46,1977.34,-826.288,112,66,166
0,4203.27,5891.87,-993.02,20,68,481
0,15840.9,179496,-5421,30,298,6067
5,3550.59,578.273,-415.18,14,43,52
5,3946.35,691.635,-945.54,24,58,43
0,16647.8,196595,-9495,64,382,7958
5,14909.8,87945.4,4442.5,78,289,3710
2,7033.36,12518.3,-930.178,21,123,726
0,6810.58,9263,-2557,21,127,582
5,5845.3,2602.22,432.18,8,81,169
0,12856,95849,-6398,44,259,4146
0,16546.2,186074,-8343.49,66,377,5975
2,4170.33,6077.53,-360.69,22,68,481
4,5015.89,2873.81,-1095.7,11,72,205
4,4078.86,473.637,3050.8,21,65,35
5,5064.62,2087.7,-706.59,3,75,165
1,11363.1,69496,-5105.01,198,247,3373
3,24079.3,255885,580.219,277,537,8350
2,13338.8,40853.1,-3351.05,117,234,1581
3,9958.45,33265.9,-389.019,112,176,1922
1,5970.05,5242.97,-1988.1,22,88,370
3,13750.9,62008.1,-1319.73,22,247,2754
1,7828.48,13289.7,-3172.8,2,125,694
0,19057.6,366884,-14247,111,472,12970
5,3556.3,658.339,219.31,4,31,53
2,4751.93,2107.43,529.3,17,75,165
4,4262.49,2732.69,-788.439,55,54,204
4,4879.29,2786.52,-627.45,15,65,202
5,13104.1,73383.7,-1119.41,34,247,3630
0,11877,48500,-4436,50,261,2328
5,3504.48,588.751,-264.82,14,43,52
4,5219.67,2973.84,-923.897,106,67,224
4,22590.5,281100,-368.064,312,468,9276
4,3713.4,427.443,-549.14,2,36,35
3,3537.51,1962.3,-451.062,7,43,161
2,4098.83,6215.39,-199.29,15,68,481
2,6304.83,8062.52,-3553,9,106,549
4,9325.05,27242.4,3810.82,59,194,1521
5,7947.7,14496.7,-9.7279,23,127,802
3,3466.47,682.129,86.765,3,31,53
5,8923.31,26962.4,-3682.41,125,172,1412
1,8394.13,12990.6,7071.53,15,132,806
3,8747.85,25081.8,-1152.27,32,157,1519
5,3831.13,2509.95,-626.83,26,63,184
1,6149.13,7785.11,-2502.1,23,102,517
2,22660.8,350844,-501.185,254,440,10967
0,7192.66,8352,-1868,21,128,520
0,8160.82,23175,-3420,6,144,1358
5,6252.46,4141.04,-13.737,20,100,294
4,3883.24,566.678,-626.62,5,43,52
5,10791.6,27700.5,-643.458,22,174,1415
1,6341.12,5166.51,-2898.4,17,109,317
4,3391.12,682.752,237.23,3,31,53
1,4087.51,2227.55,-1086.7,51,54,165
4,6493.53,7072.19,101771,60,90,405
2,4137.46,2287.6,-876.72,13,63,184
2,4921.19,2771.79,219128,105,67,224
5,4613.08,6115.05,-350.15,16,67,481
3,6095.02,8126.75,-3480.1,5,106,549
4,4234.42,2410.84,-1324.7,33,63,184
4,3477.65,663.462,89.488,3,31,53
3,7884.47,14317.6,-518.95,21,127,802
1,11146.6,67957.2,-4127.29,194,247,3373
0,18058,186285,-6082,45,345,5963
4,9247.68,12074.9,6963980,78,136,619
3,5019.77,4383.61,-1001.36,87,72,340
0,7836.06,10914,-1779,26,148,689
3,4543.78,2306.79,-1236.1,8,61,184
4,9796.72,32577.1,1631.49,121,176,1922
3,9832.15,38953.2,-2724.38,41,180,2054
0,10469.6,22938,-4595,39,186,1113
3,4933.06,2921.23,-670.118,102,67,224
4,4368.25,1130.41,-984.02,5,55,88
4,9807.5,33422.5,-694.334,115,176,1922
4,9439.78,12319.5,444.65,23,152,693
5,5597.75,2933.29,-598.57,7,65,202
3,12453.7,54359.9,-1665.2,46,220,2461
3,9980.41,24370.6,-925.215,43,177,1313
3,8635.05,37635.2,-2776.07,47,180,2054
0,10439.9,53985,-6036,29,188,2458
0,9538.53,56501,-4925,14,173,2664
2,4866.79,2143.25,-132.28,10,75,165
5,4362.44,6149.31,230.26,19,67,481
5,3898.13,2192.45,-172.36,23,63,184
0,10885.9,39042,-4182,27,194,1636
3,13483.7,90806.9,-1433.78,213,254,3885
1,22252.2,515924,-3074.73,365,540,18067
3,8820.34,13804.6,-2940.33,107,148,729
4,10383.7,30996.1,3124.92,44,203,1580
3,4530.01,744.725,-104.98,12,58,43
5,4520.84,2131.51,-1178.2,3,61,184
4,11401.2,51307.2,3508.55,103,209,2534
1,11413.4,67756.9,-2676.44,197,247,3373
4,9219.15,13650.2,36110,107,148,729
2,3669.63,366.81,364.74,7,54,28
3,4530.29,2664.95,-726.86,15,65,202
3,6677.44,8064.93,-2254.7,12,106,549
3,5630.79,2524.24,286.13,16,81,169
0,24516.6,356914,-12123,66,523,11426
3,7878.5,4526.3,-1781.53,93,131,271
5,5718.86,1707.91,-1155.25,48,76,147
4,12580.7,56135,2356.2,51,220,2461
2,8660.57,9951.57,-3485.53,105,154,587
5,9180.18,10778.3,-687.736,139,139,587
5,3981.22,694.733,-173.52,16,58,43
4,3773.47,428.737,1134.9,16,54,28
3,9871.49,38233.1,-2640.27,43,180,2054
3,4374.27,992.572,-1102.3,23,66,101
2,7169.21,12622.8,-1152.61,12,123,726
3,9062.27,12074.3,-1366.61,123,136,619
2,5519.23,4417.01,-967.277,17,88,292
3,20692,238782,-1385.71,284,537,8350
4,8690.2,4672.35,330788000,80,131,271
5,9225.19,20444.4,-1684.3,161,163,1162
5,15446.8,87972.3,3977.1,81,289,3710
2,3884.87,385.926,1902.9,7,54,28
1,6346.61,4786.83,-1734.2,15,107,319
4,9607.09,17866.8,69624.9,192,133,890
4,4665.04,2511.62,-1022.7,26,63,184
5,11316.2,60300,115006,316,217,2904
5,8642.37,25800.3,330.252,51,156,1364
0,9824.58,29307,-4500,95,172,1518
1,5801.86,12731,-2057.7,20,103,883
3,13772.9,53153.3,36215,185,288,2334
0,17042.1,154693,-13761,207,381,6071
2,4808.15,553.37,-51.625,18,65,35
4,3741.61,523.433,-835.93,7,43,52
4,9236.37,28186.3,-1535.9,34,156,1364
5,4812.48,1143.57,-687.48,13,62,100
3,12541.1,74422.3,-2228.79,30,249,3630
3,16358.9,155563,5459030000,171,352,6744
1,4817.62,2834.89,-1138.55,20,77,244
2,8852.94,12063.5,-2104.54,60,128,693
3,9960.91,32501.3,4366.84,112,176,1922
0,8794.18,19426,-4277,32,164,1069
4,12771.4,94939.7,2496.42,54,273,4429
1,5595.95,3103.51,-1425,10,94,224
2,3853.26,2076.47,-1628.1,4,63,184
1,4012.47,5674.11,-460.64,20,68,481
3,15407.2,75590.5,13555800,270,336,3302
2,4197.43,2522.19,-962.01,12,65,202
1,5411.79,4895.89,-1427.79,19,85,343
1,11218.9,68430.3,-1902.15,196,247,3373
1,7087.03,28242.1,-2578.7,12,131,1686
2,6420.35,5297.47,-1466.9,51,79,292
5,3936.32,700.483,-401.57,24,58,43
4,10676.3,41252,-4316.32,134,207,1995
4,4120.35,2426.73,-804.67,19,63,184
4,11811.3,78657.7,-5239.01,64,252,3882
0,11988.4,59211,-5768,27,222,2327
1,7848.97,12847.4,-2557.92,77,132,806
5,4787.14,2998.83,-218.83,35,65,202
0,6380.68,11691,-1943,48,95,688
3,3335.82,675.32,66.035,2,31,53
0,7918.1,16349,-2410,83,128,848
4,7773.77,8860.03,1908.7,36,144,553
0,9819.44,13987,-3852,22,170,732
1,8216.53,9437.34,-2024.87,14,135,587
1,5253.85,3681.62,-1286.7,8,89,249
3,15347.6,156326,3919.1,103,310,6737
2,12684.9,48877.4,749789,199,262,2394
5,6511.84,4179.69,-878.283,139,101,270
1,11761.9,68964.5,-3498.71,199,247,3373
1,5126.51,3361.24,-936.277,19,76,269
2,14606.8,251340,-4261.33,102,346,7851
3,6079.25,5136.18,-580.83,7,105,371
1,3891.54,1189.3,-673.75,10,55,88
3,10759.2,35946.5,698753,117,166,1111
0,12819.1,93868,-6065,135,248,4057
3,16931.9,162162,-7411.15,197,352,6744
5,6408.77,7067.75,-1797.29,97,95,427
4,16170.5,157619,2075.2,86,310,6737
5,9443.71,39944.6,-4274.65,110,207,1995
4,5292.36,4344.7,-948.12,15,85,346
0,16741.2,61336,-7568,57,338,2329
5,8807.78,4933.63,-1859.12,109,131,271
1,7111.8,28264,-2174.3,13,131,1686
0,7095.22,7539,-4593,16,131,454
3,7477.74,13939,-758.74,22,127,802
3,11358.5,37061.1,-3025.79,143,225,1755
4,6078.14,7624.76,55977.6,77,104,457
3,9949.18,30088.6,-1468.98,220,171,1747
5,5572.44,2586.16,-116.86,8,81,169
0,11709.8,75826,-4969,26,249,3794
0,8538.63,22891,-3791,21,165,1311
5,4599.96,2832.64,-779.76,30,65,202
0,13298.5,82000,-7275,39,288,3546
4,16389.1,178434,600926,262,367,7087
4,13396.3,41963.3,-3272.55,118,234,1581
0,7991.83,4368.29,-2252.63,89,120,251
0,11366.4,53829,-2356,13,216,2329
0,21292.5,432681,-58766,306,399,11270
3,7179.84,7190.88,-2401.51,72,118,426
3,3946.95,2196.89,-1021.5,5,63,184
5,6989.88,4701.97,37.978,22,100,294
4,7905.87,25684.6,-3121.73,92,166,1414
2,6082.16,11551.5,-1085.55,254,102,764
5,4392.23,2429.09,-499.95,18,63,184
3,20726.7,232557,1294830000,253,537,8350
1,3768.01,2187.95,-1459.1,4,63,184
4,4132.54,2269.66,-714.24,4,63,184
5,3822.95,553.195,-442.88,5,43,52
3,7162.64,4139.57,-1400.02,11,101,249
0,18476.2,188178,-10049,75,373,6289
0,12343.5,70392.6,-3663.32,27,203,2971
1,6253.74,6322.8,-2449.9,18,108,424
4,9301.1,36728.4,-3983.77,32,196,1997
1,14719.4,97644.9,-2025.67,41,281,3974
0,7751.4,9454,-1967,14,141,584
0,10254.9,39993,-5223,32,192,1865
5,8326.97,4751.32,-793.065,24,131,271
4,8848.67,21415.3,-2882.95,213,145,1156
0,5869.66,5514,-2186,13,87,341
0,18186.1,249602,-10784,205,410,9001
3,3612.02,1946.98,-517.122,11,43,161
3,13943.9,143499,14516100,259,308,6057
5,6114.89,13764.7,-1152.5,9,103,883
3,16546.4,266464,-2444.51,102,346,7851
1,3947.17,1194.55,-894.29,9,55,88
4,4022.25,1623.51,-762.15,8,61,134
0,10676.1,21116,-5247,47,213,1165
3,11879.5,78911.3,-1729.12,167,252,3882
3,11289.7,31819.5,4338.13,46,203,1580
0,9777.45,17745,-4291,60,166,980
1,10837.8,41487.8,-4185.26,162,227,2059
1,3254.98,586.628,50.816,3,51,45
4,3690.66,577.051,-697.1,5,43,52
0,17950.1,206349,-8651.8,155,383,6080
4,13038,64127,36455.5,42,240,2751
4,9602.23,25769.5,51225.9,163,174,1415
4,4471.15,2738.09,-1237.7,22,65,202
3,16719.3,217622,-3515.66,38,336,8195
3,11747.8,47734,59705.4,132,215,2188
0,6446.21,9157,-1169,17,111,617
4,3789.3,561.34,-475.26,6,43,52
0,11843.3,50626,-5590,37,222,2190
2,16029.9,166166,13118.5,151,320,6391
3,13029.7,41852.3,50.2036,45,278,1938
5,9715.07,20281.9,-1107.53,232,151,1023
3,21257.3,410506,2715.29,60,473,14125
4,4819.35,2216.71,-1264.4,11,71,188
5,3760.01,558.448,-255.45,13,43,52
0,17517.7,219415,-12443,306,407,8595
5,7949.65,15667.1,-978.376,89,134,970
2,6145.74,4186.63,10360800,46,88,318
5,3490.71,567.76,-192.29,15,43,52
4,3734.56,585.111,-523.34,5,43,52
5,6739.25,9828.56,1377.1,20,115,547
2,15162.1,165742,-5941.19,157,320,6391
3,13642.7,51963.6,18662.9,140,288,2334
4,3581.43,711.564,86.098,4,31,53
4,8392.86,9126.79,1364.1,32,144,553
1,3293.5,586.5,96.127,3,51,45
3,7736.66,14203.4,-1045.1,14,127,802
4,6872.94,7529.09,1305.3,32,109,432
4,16177.2,81330.1,5408440,91,320,3466
5,4710.15,2188.78,279.16,14,75,165
3,8696.32,35108.8,-683.283,103,148,1919
3,14904.8,60452.2,8887.7,155,305,2610
0,19809,285086,-9416,77,441,10238
4,20292.4,275947,354.583,270,420,9137
5,3334.17,666.31,202.28,5,31,53
2,14816.5,250545,2378.26,104,346,7851
0,9520.68,28716,-6073,25,167,1310
0,19405,191253,-10477,70,430,6866
3,15675.4,157272,633.63,91,310,6737
5,3958.94,372.736,1235.2,9,54,28
5,4676.07,6773.61,-130.57,23,68,481
5,3659.98,441.429,-936.77,3,36,35
4,4566.24,2411.15,-1011.1,25,63,184
5,3820.81,2359.7,-471.74,19,63,184
2,6086.33,7534.57,-1139.99,19,93,545
0,28631.7,539292,-17198,91,622,16243
1,5689.51,2577.47,-3399.2,14,87,166
5,10561.7,14092.3,255827,82,143,771
5,12890.7,57664.2,-549.994,120,224,2192
4,15715.9,158736,1315,118,310,6737
1,22877.4,515150,3314990,287,540,18067
1,8879.21,17177.1,-3030.67,95,183,931
2,4220.96,1455.16,116381,162,52,133
5,11875.6,52851.3,-3056.49,125,209,2534
3,5640.44,7533.48,-1384.5,11,99,583
3,13804,87588.9,-967.508,50,291,3799
1,5351.2,5603.07,-1567.3,5,89,425
3,7893.14,16666.5,-862.119,20,142,844
3,4191.07,420.082,1032.4,8,54,28
0,12153.6,45838,-4403,88,218,1996
0,11282.3,55314,-4555,22,194,2528
2,16495.6,161000,-1158.64,237,352,6744
3,12131.7,36414.5,-1504.59,67,225,1755
0,15035.1,94550,-7143,79,317,3382
4,3802.76,428.598,-767.13,2,36,35
5,9422.89,20093.6,-1369.54,162,163,1162
5,4416.43,2889.75,-85.509,15,65,202
0,21234,318054,-11829,107,535,10831
2,3794.99,641.543,-447.69,14,58,43
5,3783.61,431.773,-871.98,3,36,35
5,4478.69,2505.74,-625.02,33,63,184
4,3902.41,558.122,-593.85,6,43,52
0,9608.45,41415,-4652.86,174,199,2186
3,6146.41,4011.58,-347.27,13,100,294
3,3467.88,697.916,171.03,4,31,53
3,8432.94,14127.6,26362.4,103,140,845
3,11765,31737.6,21629.9,36,203,1580
2,4456.16,1074.75,-443.6,28,62,102
5,3350.13,689.941,264.04,6,31,53
2,3358.26,1306.6,-95.4212,43,40,100
2,8396.7,11944.7,66298.4,208,117,519
0,19285.3,171885,-10018,276,389,6068
3,3328.61,1331.36,-611.494,2,40,100
5,6299.34,10423.8,-1520.79,137,98,651
4,4784.16,2065.24,-432.39,9,75,165
3,12691.1,55670.2,1342.9,47,220,2461
1,6016.12,5208.19,-1044.9,7,105,371
2,6091.9,8049.21,-3380.3,5,106,549
2,8092.9,9877.02,-1824.64,205,130,490
5,6096.52,2201.29,327736,18,82,185
4,4374.92,6488.92,-85.754,21,68,481
3,7642.46,8835.21,80.14,23,130,515
1,6219.35,1654.12,1751.1,37,71,103
0,20891.8,204844,-11045,67,410,6866
3,5674.79,3733.99,-916.583,49,85,269
5,4863.96,6005.5,-305.89,17,68,481
0,8775.88,16777,-5085,52,180,895
0,9980.23,38245,-5814,122,200,1753
0,9838.19,27872,-4257,47,181,1418
4,7870.51,12594,-1170.02,212,105,765
1,6421.33,1490.25,-1150.47,35,71,103
2,6963.2,5370,-906.263,47,79,292
3,14532.4,87114.9,-3613.6,96,301,3369
0,26509.4,641262,-14917,114,753,19047
5,3711.12,583.824,-176.54,15,43,52
3,10519.1,58694.4,1029.97,312,217,2904
3,13574.7,52685.9,943.898,50,288,2334
5,14936.4,100945,222.055,193,281,4061
4,4832.67,1643.59,-950.73,6,70,131
3,9532.9,28701.2,-1621.54,144,179,1626
4,12502.4,45550,25591300,164,273,2061
2,7612.48,4200.06,-1368.35,85,101,249
3,8236.97,14526.8,-2477.72,101,140,845
5,7757.45,18286.8,-2172.1,12,128,1065
2,5370.57,4188.69,-986.841,17,79,317
3,11843.6,53984.9,-2025.6,45,220,2461
5,17251,85153.2,1366.8,74,340,3632
2,14924.2,159825,-2876.22,190,352,6744
2,14270.9,136052,11788800,201,279,5626
5,6094.93,2292.56,-899.689,10,82,185
3,6025.54,10276.8,-2204.04,26,109,689
3,7962.05,20053.2,514035,130,145,1156
5,9457.1,16613.2,143118,31,172,973
1,5130.58,3117.9,-2531.3,4,65,202
4,11393.4,49205.8,-1564.51,16,190,2118
4,4153.25,504.513,386.92,24,65,35
1,5828.49,4310.33,-1227,17,90,317
0,10648.4,53818,-5324,31,198,2671
2,7431.15,9476.03,3590.85,99,123,621
3,13666.3,52364.6,440435,184,288,2334
1,6323.72,8361.44,-2118.4,11,100,551
2,5941.13,7647.12,80040.7,14,104,457
3,9127.22,12257.7,-2475.45,125,136,619
2,5859.17,4132.52,10800.3,88,88,318
2,4165.04,790.827,-1986.6,13,54,64
4,13444,42127.5,-2629.27,241,278,1938
0,6746.09,13758.3,-2588.1,10,119,931
5,4314.13,678.777,-772.14,17,58,43
0,35949.3,1209910,-22993,146,902,32818
0,8933.56,31793,-2937,39,173,1868
4,5062.17,3208.31,-2032.8,21,70,205
1,5859.24,5144.25,-861.15,8,105,371
2,4667.01,2265.47,-1662.7,11,71,188
1,9417.34,17159.8,-3068.06,93,183,931
0,7083.85,10184,-2655,13,131,585
2,6648.22,13642.7,-933.771,176,96,804
2,7034.08,13479.8,-1497.71,22,96,804
2,13491.2,40874.8,-1702.95,114,234,1581
1,3824.03,1187.35,-714.22,9,55,88
0,8676.28,22838,-5400,20,144,1023
4,4600.51,1242.49,-948.49,21,66,101
1,11235.9,70042.9,-5206.08,183,247,3373
5,14931.8,103878,314.254,245,281,4061
3,11843.1,52975.8,2194.29,150,218,2391
3,13008.3,82389.8,7444170000,145,252,3882
0,8380.32,8352,-2402,31,142,485
2,5889.05,4198.66,-515.411,9,88,318
3,14028,92585.3,-1823.17,217,254,3885
4,11730.3,33331,-101.657,106,204,1692
3,11761.5,44735.6,-4641.4,140,223,2059
0,6077.52,6643,-3353,48,109,376
0,12758.3,77882,-6310,164,279,3543
4,10443.5,26355.6,-1816.05,52,214,1469
2,3963.16,1452.75,-759.814,159,52,133
0,21799.3,563835,-14129,92,621,17517
4,6992.02,7170,1133.5,26,109,432
5,3847.3,489.659,-816.98,3,36,35
4,12888,46113.5,194790,155,273,2061
4,3403.45,662.048,241.79,2,31,53
5,13176.5,68745.5,3837.93,169,325,3143
0,13080.6,58502,-7207,45,289,2683
2,5670.98,3675.21,-783.077,9,85,269
1,6035.66,15092.9,-2067.1,17,125,1014
5,6344.67,22709.3,15126600,78,128,1255
0,10985.9,43205,-4646,70,188,1927
2,5068.85,4267.92,-1624.66,18,88,292
3,3713.43,546.221,-777.62,5,43,52
3,8645.68,25265.7,2363.87,29,157,1519
0,17572.6,352221,-14369,104,450,13308
2,10588.5,35374.8,-712.992,203,208,1691
2,11882.8,44128.9,-4758.65,163,223,2059
4,4055.96,586.523,-754,5,43,52
5,18032.5,180964,84653400,86,367,7087
0,13198.4,78204,-5339,31,246,3367
2,22350.5,351509,-1468.16,255,440,10967
2,7179.08,12688.1,122030,133,123,726
5,4467.07,2260.22,-479.61,4,61,184
2,4127.97,6245.28,-707.64,25,68,481
0,13440,103792,-6159,178,301,4822
2,5784.74,7660.14,-1313.15,22,104,457
5,4465.29,6247.23,514.32,21,68,481
0,10560.2,56255,-5704,18,218,2823
0,35973,1312510,-17193,167,879,32301
3,13608.3,60399.2,-2155.59,37,247,2754
2,6044.48,11313.9,-1358.52,25,102,764
5,3813.41,655.893,-37.577,18,58,43
1,9607.95,17256.4,-3677.65,94,183,931
4,4071.82,352.094,1617.8,15,54,28
5,9138.34,10631.8,-1160.92,139,139,587
2,10810.8,37710.8,541516,30,205,1751
4,6014.15,2264.52,-797.019,20,82,185
4,3772.86,568.414,-455.51,5,43,52
4,23541.7,280589,40134000,87,468,9276
0,3832.11,1512.13,-787.24,6,56,114
5,6297.93,5368.2,-865.057,80,86,367
5,15919.5,88626.2,3702.6,87,289,3710
0,24200.6,319349,-13216,361,559,9832
0,19913.3,297001,-10274,98,459,10388
5,7444.87,10557.1,-2124.02,192,114,689
5,6944,6678.62,-1229.91,4,95,372
0,5189.89,1928,-1113,14,68,149
3,12181.7,52569.8,-661.899,150,218,2391
5,3667.84,611.923,-522.66,14,43,52
1,6457.81,5102.45,-2501.4,17,109,317
3,11539.5,31909,78117.8,152,203,1580
0,17312.6,192845,-8370,151,372,7096
5,14960.3,73323.9,193228000,202,223,3131
3,10745.2,31970.2,-1915.49,133,203,1580
3,6917.04,13749.9,40695.2,26,96,804
5,9663.58,14070.8,4629.36,117,148,729
0,13427.5,84741,-7452,28,294,3377
4,9468.72,36674.3,-3767.94,31,196,1997
0,11257.7,59315,-5338,114,211,2740
5,4783.35,1574.2,-1173.1,6,70,131
3,11604.4,58383.6,-424.089,326,217,2904
0,12965.8,48055,-6739,47,288,2325
3,6790.65,11296.4,-656.809,144,111,651
3,14133.3,87500.1,11658.5,52,291,3799
2,6212.84,3454.21,479.46,16,101,206
4,5683.56,1732.68,-780.632,12,84,136
3,4430.61,646.248,-720.76,17,58,43
5,18241.4,182098,4055180,84,367,7087
3,14302,142739,-4534.65,328,308,6057
5,4063.34,6332.76,592.97,37,68,481
0,4764.95,5459,-1795,18,84,398
0,4988.65,3936,-1846,10,78,315
3,16793.9,135599,2177.57,264,449,5537
5,5670.19,1694.42,-1120.64,181,76,147
0,9773.64,34345,-3926,27,187,1576
3,11669.2,37590,129790000,29,205,1751
0,7454.82,21248,-2532,14,121,1156
1,3944.9,1195.18,-739.58,10,55,88
4,9252.92,11756.7,-614.956,132,156,654
0,4482.86,1585,-2494,11,73,115
5,20019.3,274420,3269.07,303,420,9137
1,4675.68,2042.36,53.114,7,75,165
1,4345.36,3090.85,-1318.8,9,62,245
3,12084.8,36717.7,1399710,13,225,1755
3,8659.1,14490.3,-2072.64,20,140,845
5,4751.47,491.093,49.226,26,65,35
5,4055.56,504.506,521.41,19,65,35
5,12082.6,68444.7,2374.6,58,201,3289
5,15111.2,210473,-2818.48,69,336,8195
4,4498.82,6396.39,-966.42,10,68,481
1,9348.76,17570.2,-4148.75,96,183,931
0,10397.1,98809,-4553,33,246,4617
4,9024.11,22263.3,106.59,36,143,1203
3,4805.62,1048.97,-1467.9,16,66,101
0,9969.04,37380,-3115,32,176,1696
5,3632.47,453.723,-396.25,2,36,35
5,8543.56,22425.6,94174.7,62,139,1108
2,16723.5,160146,-2466.62,246,352,6744
1,8197.53,12907.4,26436.9,17,132,806
4,11114.3,48881,-2660.06,64,190,2118
3,5089.54,3006.52,-2486.6,3,65,202
1,5093.46,4032.37,-1268.8,11,85,346
